আফ্রিকা	Afrika
বিষয়শ্রেণী:১৮১৫-এ জন্ম	Kategori:Födda 1815
বিষয়শ্রেণী:১৮১৬-এ জন্ম	Kategori:Födda 1816
বিষয়শ্রেণী:১৮১৮-এ জন্ম	Kategori:Födda 1818
বিষয়শ্রেণী:১৮১৯-এ জন্ম	Kategori:Födda 1819
বিষয়শ্রেণী:৬৩৪	Kategori:634
বিষয়শ্রেণী:১৮২০-এ জন্ম	Kategori:Födda 1820
বিষয়শ্রেণী:১৮২১-এ জন্ম	Kategori:Födda 1821
বিষয়শ্রেণী:১৮২২-এ জন্ম	Kategori:Födda 1822
বিষয়শ্রেণী:১৮২৪-এ জন্ম	Kategori:Födda 1824
বিষয়শ্রেণী:১৮২৫-এ জন্ম	Kategori:Födda 1825
বিষয়শ্রেণী:১৮২৬-এ জন্ম	Kategori:Födda 1826
বিষয়শ্রেণী:৬৩৫	Kategori:635
বিষয়শ্রেণী:১৮২৭-এ জন্ম	Kategori:Födda 1827
বিষয়শ্রেণী:১৮২৮-এ জন্ম	Kategori:Födda 1828
বিষয়শ্রেণী:১৮৩০-এ জন্ম	Kategori:Födda 1830
বিষয়শ্রেণী:১৮৩১-এ জন্ম	Kategori:Födda 1831
বিষয়শ্রেণী:১৮৩২-এ জন্ম	Kategori:Födda 1832
বিষয়শ্রেণী:৬৩৫-এ মৃত্যু	Kategori:Avlidna 635
বিষয়শ্রেণী:১৮৩৩-এ জন্ম	Kategori:Födda 1833
বিষয়শ্রেণী:১৮৩৫-এ জন্ম	Kategori:Födda 1835
বিষয়শ্রেণী:১৮৩৬-এ জন্ম	Kategori:Födda 1836
বিষয়শ্রেণী:১৮৩৯-এ জন্ম	Kategori:Födda 1839
বিষয়শ্রেণী:১৮৪০-এ জন্ম	Kategori:Födda 1840
বিষয়শ্রেণী:৬৩৬-এ মৃত্যু	Kategori:Avlidna 636
বিষয়শ্রেণী:১৮৪১-এ জন্ম	Kategori:Födda 1841
বিষয়শ্রেণী:১৮৪২-এ জন্ম	Kategori:Födda 1842
বিষয়শ্রেণী:১৮৪৩-এ জন্ম	Kategori:Födda 1843
বিষয়শ্রেণী:১৮৪৪-এ জন্ম	Kategori:Födda 1844
বিষয়শ্রেণী:১৮৪৫-এ জন্ম	Kategori:Födda 1845
বিষয়শ্রেণী:১৮৪৬-এ জন্ম	Kategori:Födda 1846
বিষয়শ্রেণী:১৮৪৭-এ জন্ম	Kategori:Födda 1847
বিষয়শ্রেণী:১৮৪৮-এ জন্ম	Kategori:Födda 1848
বিষয়শ্রেণী:১৮৪৯-এ জন্ম	Kategori:Födda 1849
বিষয়শ্রেণী:৬৩৮	Kategori:638
বিষয়শ্রেণী:১৮৫০-এ জন্ম	Kategori:Födda 1850
বিষয়শ্রেণী:১৮৫১-এ জন্ম	Kategori:Födda 1851
বিষয়শ্রেণী:১৮৫২-এ জন্ম	Kategori:Födda 1852
বিষয়শ্রেণী:১৮৫৩-এ জন্ম	Kategori:Födda 1853
বিষয়শ্রেণী:১৮৫৪-এ জন্ম	Kategori:Födda 1854
বিষয়শ্রেণী:৬৩৮-এ মৃত্যু	Kategori:Avlidna 638
বিষয়শ্রেণী:১৮৫৫-এ জন্ম	Kategori:Födda 1855
বিষয়শ্রেণী:১৮৫৭-এ জন্ম	Kategori:Födda 1857
বিষয়শ্রেণী:১৮৫৮-এ জন্ম	Kategori:Födda 1858
বিষয়শ্রেণী:১৮৫৯-এ জন্ম	Kategori:Födda 1859
বিষয়শ্রেণী:১৮৬০-এ জন্ম	Kategori:Födda 1860
বিষয়শ্রেণী:১৮৬১-এ জন্ম	Kategori:Födda 1861
বিষয়শ্রেণী:১৮৬৪-এ জন্ম	Kategori:Födda 1864
বিষয়শ্রেণী:১৮৬৫-এ জন্ম	Kategori:Födda 1865
বিষয়শ্রেণী:৬৪০	Kategori:640
টেমপ্লেট:তথ্যছক অলিম্পিক অ্যাঙ্গোলা	Mall:Fakta Angola i olympiska spelen
বিষয়শ্রেণী:১৮৬৬-এ জন্ম	Kategori:Födda 1866
বিষয়শ্রেণী:১৮৬৯-এ জন্ম	Kategori:Födda 1869
বিষয়শ্রেণী:১৮৭০-এ জন্ম	Kategori:Födda 1870
বিষয়শ্রেণী:১৮৭২-এ জন্ম	Kategori:Födda 1872
বিষয়শ্রেণী:১৮৭৩-এ জন্ম	Kategori:Födda 1873
বিষয়শ্রেণী:১৮৭৪-এ জন্ম	Kategori:Födda 1874
বিষয়শ্রেণী:১৮৭৬-এ জন্ম	Kategori:Födda 1876
বিষয়শ্রেণী:১৮৭৭-এ জন্ম	Kategori:Födda 1877
বিষয়শ্রেণী:১৮৭৮-এ জন্ম	Kategori:Födda 1878
বিষয়শ্রেণী:১৮৮০-এ জন্ম	Kategori:Födda 1880
বিষয়শ্রেণী:১৮৮২-এ জন্ম	Kategori:Födda 1882
বিষয়শ্রেণী:১৮৮৩-এ জন্ম	Kategori:Födda 1883
বিষয়শ্রেণী:১৮৮৪-এ জন্ম	Kategori:Födda 1884
বিষয়শ্রেণী:১৮৮৫-এ জন্ম	Kategori:Födda 1885
বিষয়শ্রেণী:১৮৮৬-এ জন্ম	Kategori:Födda 1886
বিষয়শ্রেণী:১৮৮৭-এ জন্ম	Kategori:Födda 1887
বিষয়শ্রেণী:১৮৮৯-এ জন্ম	Kategori:Födda 1889
বিষয়শ্রেণী:১৮৯০-এ জন্ম	Kategori:Födda 1890
বিষয়শ্রেণী:১৮৯১-এ জন্ম	Kategori:Födda 1891
বিষয়শ্রেণী:১৮৯২-এ জন্ম	Kategori:Födda 1892
বিষয়শ্রেণী:৬৪৬	Kategori:646
বিষয়শ্রেণী:১৮৯৩-এ জন্ম	Kategori:Födda 1893
বিষয়শ্রেণী:১৮৯৪-এ জন্ম	Kategori:Födda 1894
বিষয়শ্রেণী:১৮৯৫-এ জন্ম	Kategori:Födda 1895
বিষয়শ্রেণী:১৮৯৬-এ জন্ম	Kategori:Födda 1896
বিষয়শ্রেণী:৬৪৬-এ মৃত্যু	Kategori:Avlidna 646
বিষয়শ্রেণী:১৮৯৭-এ জন্ম	Kategori:Födda 1897
বিষয়শ্রেণী:১৯০০-এ জন্ম	Kategori:Födda 1900
বিষয়শ্রেণী:১৯০১-এ জন্ম	Kategori:Födda 1901
বিষয়শ্রেণী:১৯০২-এ জন্ম	Kategori:Födda 1902
বিষয়শ্রেণী:১৯০৪-এ জন্ম	Kategori:Födda 1904
বিষয়শ্রেণী:৬৪৮	Kategori:648
বিষয়শ্রেণী:১৯০৫-এ জন্ম	Kategori:Födda 1905
বিষয়শ্রেণী:১৯০৭-এ জন্ম	Kategori:Födda 1907
বিষয়শ্রেণী:১৯০৮-এ জন্ম	Kategori:Födda 1908
বিষয়শ্রেণী:১৯০৯-এ জন্ম	Kategori:Födda 1909
বিষয়শ্রেণী:১৯১২-এ জন্ম	Kategori:Födda 1912
বিষয়শ্রেণী:১৯১৩-এ জন্ম	Kategori:Födda 1913
বিষয়শ্রেণী:১৯১৪-এ জন্ম	Kategori:Födda 1914
বিষয়শ্রেণী:১৯১৭-এ জন্ম	Kategori:Födda 1917
টেমপ্লেট:তথ্যছক অলিম্পিক অ্যান্ডোরা	Mall:Fakta Andorra i olympiska spelen
বিষয়শ্রেণী:১৯১৮-এ জন্ম	Kategori:Födda 1918
বিষয়শ্রেণী:৬৫০	Kategori:650
বিষয়শ্রেণী:১৯১৯-এ জন্ম	Kategori:Födda 1919
বিষয়শ্রেণী:১৯২২-এ জন্ম	Kategori:Födda 1922
বিষয়শ্রেণী:১৯২৩-এ জন্ম	Kategori:Födda 1923
বিষয়শ্রেণী:৬৫০-এ মৃত্যু	Kategori:Avlidna 650
বিষয়শ্রেণী:১৯২৭-এ জন্ম	Kategori:Födda 1927
বিষয়শ্রেণী:১৯২৮-এ জন্ম	Kategori:Födda 1928
বিষয়শ্রেণী:৬৫২	Kategori:652
বিষয়শ্রেণী:১৯৪২-এ জন্ম	Kategori:Födda 1942
বিষয়শ্রেণী:১৯৪৩-এ জন্ম	Kategori:Födda 1943
বিষয়শ্রেণী:৬৫২-এ মৃত্যু	Kategori:Avlidna 652
বিষয়শ্রেণী:১৯৪৫-এ জন্ম	Kategori:Födda 1945
বিষয়শ্রেণী:১৯৪৭-এ জন্ম	Kategori:Födda 1947
বিষয়শ্রেণী:১৯৪৯-এ জন্ম	Kategori:Födda 1949
বিষয়শ্রেণী:১৯৫২-এ জন্ম	Kategori:Födda 1952
বিষয়শ্রেণী:১৯৫৩-এ জন্ম	Kategori:Födda 1953
বিষয়শ্রেণী:৬৫৪	Kategori:654
বিষয়শ্রেণী:১৯৫৭-এ জন্ম	Kategori:Födda 1957
বিষয়শ্রেণী:১৯৫৮-এ জন্ম	Kategori:Födda 1958
বিষয়শ্রেণী:১৯৫৯-এ জন্ম	Kategori:Födda 1959
বিষয়শ্রেণী:৬৫৪-এ মৃত্যু	Kategori:Avlidna 654
বিষয়শ্রেণী:১৯৬১-এ জন্ম	Kategori:Födda 1961
বিষয়শ্রেণী:১৯৬২-এ জন্ম	Kategori:Födda 1962
বিষয়শ্রেণী:১৯৬৬-এ জন্ম	Kategori:Födda 1966
বিষয়শ্রেণী:১৯৬৭-এ জন্ম	Kategori:Födda 1967
বিষয়শ্রেণী:১৯৬৮-এ জন্ম	Kategori:Födda 1968
বিষয়শ্রেণী:১৯৬৯-এ জন্ম	Kategori:Födda 1969
বিষয়শ্রেণী:১৯৭১-এ জন্ম	Kategori:Födda 1971
বিষয়শ্রেণী:১৯৭২-এ জন্ম	Kategori:Födda 1972
বিষয়শ্রেণী:১৯৭৩-এ জন্ম	Kategori:Födda 1973
বিষয়শ্রেণী:১৯৭৫-এ জন্ম	Kategori:Födda 1975
বিষয়শ্রেণী:১৯৭৬-এ জন্ম	Kategori:Födda 1976
বিষয়শ্রেণী:১৯৭৮-এ জন্ম	Kategori:Födda 1978
বিষয়শ্রেণী:১৯৭৯-এ জন্ম	Kategori:Födda 1979
বিষয়শ্রেণী:৬৫৮	Kategori:658
বিষয়শ্রেণী:১৯৮০-এ জন্ম	Kategori:Födda 1980
বিষয়শ্রেণী:১৯৮১-এ জন্ম	Kategori:Födda 1981
বিষয়শ্রেণী:১৯৮২-এ জন্ম	Kategori:Födda 1982
বিষয়শ্রেণী:৬৫৮-এ মৃত্যু	Kategori:Avlidna 658
বিষয়শ্রেণী:১৯৮৫-এ জন্ম	Kategori:Födda 1985
বিষয়শ্রেণী:১৯৮৬-এ জন্ম	Kategori:Födda 1986
বিষয়শ্রেণী:১৯৮৭-এ জন্ম	Kategori:Födda 1987
বিষয়শ্রেণী:১৯৮৮-এ জন্ম	Kategori:Födda 1988
বিষয়শ্রেণী:১৯৮৯-এ জন্ম	Kategori:Födda 1989
বিষয়শ্রেণী:১৯৯১-এ জন্ম	Kategori:Födda 1991
বিষয়শ্রেণী:১৯৯৩-এ জন্ম	Kategori:Födda 1993
বিষয়শ্রেণী:১৯৯৪-এ জন্ম	Kategori:Födda 1994
বিষয়শ্রেণী:১৯৯৫-এ জন্ম	Kategori:Födda 1995
বিষয়শ্রেণী:১৯৯৬-এ জন্ম	Kategori:Födda 1996
বিষয়শ্রেণী:১৯৯৭-এ জন্ম	Kategori:Födda 1997
বিষয়শ্রেণী:১৯৯৯-এ জন্ম	Kategori:Födda 1999
বিষয়শ্রেণী:২০০০-এ জন্ম	Kategori:Födda 2000
টেমপ্লেট:তথ্যছক অলিম্পিক আর্জেন্টিনা	Mall:Fakta Argentina i olympiska spelen
বিষয়শ্রেণী:২০০১-এ জন্ম	Kategori:Födda 2001
বিষয়শ্রেণী:২০০২-এ জন্ম	Kategori:Födda 2002
বিষয়শ্রেণী:২০০৪-এ জন্ম	Kategori:Födda 2004
বিষয়শ্রেণী:৬৬১-এ মৃত্যু	Kategori:Avlidna 661
বিষয়শ্রেণী:৬৬৩	Kategori:663
বিষয়শ্রেণী:৬৬৫	Kategori:665
বিষয়শ্রেণী:খ্রিস্টপূর্ব ৬৯-এ জন্ম	Kategori:Födda 69 f.Kr.
বিষয়শ্রেণী:৬৬৭	Kategori:667
বিষয়শ্রেণী:৬৬৯	Kategori:669
বিষয়শ্রেণী:৬৭১	Kategori:671
বিষয়শ্রেণী:৬৭১-এ মৃত্যু	Kategori:Avlidna 671
বিষয়শ্রেণী:৬৭৫-এ মৃত্যু	Kategori:Avlidna 675
বিষয়শ্রেণী:৬৭৭	Kategori:677
টেমপ্লেট:Country data উত্তর কোরিয়া	Mall:Landsdata Nordkorea
বিষয়শ্রেণী:৬৮০	Kategori:680
বিষয়শ্রেণী:৬৮১-এ মৃত্যু	Kategori:Avlidna 681
বিষয়শ্রেণী:৬৮৩-এ মৃত্যু	Kategori:Avlidna 683
বিষয়শ্রেণী:৬৮৫-এ মৃত্যু	Kategori:Avlidna 685
বিষয়শ্রেণী:৬৮৭	Kategori:687
বিষয়শ্রেণী:৬৮৭-এ মৃত্যু	Kategori:Avlidna 687
বিষয়শ্রেণী:৬৮৯	Kategori:689
বিষয়শ্রেণী:৬৯১-এ মৃত্যু	Kategori:Avlidna 691
টেমপ্লেট:Country data আফগানিস্তান	Mall:Landsdata Afghanistan
টেমপ্লেট:Country data বাংলাদেশ	Mall:Landsdata Bangladesh
বিষয়শ্রেণী:৬৯৪	Kategori:694
বিষয়শ্রেণী:৬৯৬	Kategori:696
বিষয়শ্রেণী:১৭২৯	Kategori:1729
বিষয়শ্রেণী:১৬৮৯	Kategori:1689
বিষয়শ্রেণী:৬৯৮	Kategori:698
বিষয়শ্রেণী:১৭১৫	Kategori:1715
বিষয়শ্রেণী:৭০০	Kategori:700
বিষয়শ্রেণী:১৭৯৭	Kategori:1797
বিষয়শ্রেণী:৭০০-এ মৃত্যু	Kategori:Avlidna 700
বিষয়শ্রেণী:১৭৮৭	Kategori:1787
বিষয়শ্রেণী:১৭৮০	Kategori:1780
বিষয়শ্রেণী:৭০২	Kategori:702
বিষয়শ্রেণী:১০৬২	Kategori:1062
বিষয়শ্রেণী:৭০৪	Kategori:704
বিষয়শ্রেণী:১৫৩৯	Kategori:1539
বিষয়শ্রেণী:৭০৫	Kategori:705
বিষয়শ্রেণী:১৪১৫	Kategori:1415
বিষয়শ্রেণী:১৬৪৭	Kategori:1647
বিষয়শ্রেণী:১৫৮৪	Kategori:1584
বিষয়শ্রেণী:৭০৭-এ মৃত্যু	Kategori:Avlidna 707
