Aphrika	Afrika
Katiguriya:215 kñ	Kategori:215 f.Kr.
Katiguriya:217 kñ	Kategori:217 f.Kr.
Katiguriya:Yachaq	Kategori:Forskare
Katiguriya:219 kñ	Kategori:219 f.Kr.
Katiguriya:221 kñ	Kategori:221 f.Kr.
Katiguriya:223 kñ	Kategori:223 f.Kr.
Katiguriya:225 kñ	Kategori:225 f.Kr.
Katiguriya:226 kñ	Kategori:226 f.Kr.
Katiguriya:227 kñ	Kategori:227 f.Kr.
Katiguriya:230 kñ	Kategori:230 f.Kr.
Katiguriya:231 kñ	Kategori:231 f.Kr.
Katiguriya:233 kñ	Kategori:233 f.Kr.
Katiguriya:237 kñ	Kategori:237 f.Kr.
Katiguriya:239 kñ	Kategori:239 f.Kr.
Katiguriya:240 kñ	Kategori:240 f.Kr.
Katiguriya:243 kñ	Kategori:243 f.Kr.
Katiguriya:245 kñ	Kategori:245 f.Kr.
Katiguriya:249 kñ	Kategori:249 f.Kr.
Katiguriya:251 kñ	Kategori:251 f.Kr.
Katiguriya:252 kñ	Kategori:252 f.Kr.
Katiguriya:255 kñ	Kategori:255 f.Kr.
Katiguriya:258 kñ	Kategori:258 f.Kr.
Katiguriya:259 kñ	Kategori:259 f.Kr.
Katiguriya:261 kñ	Kategori:261 f.Kr.
Katiguriya:263 kñ	Kategori:263 f.Kr.
Katiguriya:265 kñ	Kategori:265 f.Kr.
Katiguriya:266 kñ	Kategori:266 f.Kr.
Katiguriya:Aranway pukllaq (Brasil)	Kategori:Brasilianska skådespelare
Katiguriya:267 kñ	Kategori:267 f.Kr.
Katiguriya:269 kñ	Kategori:269 f.Kr.
Katiguriya:270 kñ	Kategori:270 f.Kr.
Katiguriya:272 kñ	Kategori:272 f.Kr.
Katiguriya:Aranway pukllaq (Awstralya)	Kategori:Australiska skådespelare
Katiguriya:274 kñ	Kategori:274 f.Kr.
Katiguriya:275 kñ	Kategori:275 f.Kr.
Katiguriya:278 kñ	Kategori:278 f.Kr.
Katiguriya:280 kñ	Kategori:280 f.Kr.
Katiguriya:283 kñ	Kategori:283 f.Kr.
Katiguriya:Uma kamayuq (Kambuya)	Kategori:Kambodjas premiärministrar
Katiguriya:285 kñ	Kategori:285 f.Kr.
Katiguriya:Uma kamayuq (Nihun)	Kategori:Japans premiärministrar
Katiguriya:Uma kamayuq (Butan)	Kategori:Bhutans regeringschefer
Katiguriya:Uma kamayuq (Suwidsuyu)	Kategori:Sveriges statsministrar
Katiguriya:Uma kamayuq (Ransiya)	Kategori:Frankrikes regeringschefer
Katiguriya:288 kñ	Kategori:288 f.Kr.
Katiguriya:Uma kamayuq (Singapur)	Kategori:Singapores premiärministrar
Katiguriya:Uma kamayuq (Ihiptu)	Kategori:Egyptens regeringschefer
Katiguriya:Uma kamayuq (Awstralya)	Kategori:Australiens premiärministrar
Katiguriya:Uma kamayuq (Witnam)	Kategori:Vietnams premiärministrar
Katiguriya:Uma kamayuq (Rumanya)	Kategori:Rumäniens premiärministrar
Katiguriya:Uma kamayuq (Thaysuyu)	Kategori:Thailands premiärministrar
Katiguriya:Uma kamayuq (Bilhika)	Kategori:Belgiens regeringschefer
Katiguriya:290 kñ	Kategori:290 f.Kr.
Katiguriya:Narnia llaqtamanta wiñay willaykuykuna	Kategori:Narnia
Katiguriya:292 kñ	Kategori:292 f.Kr.
Katiguriya:295 kñ	Kategori:295 f.Kr.
Katiguriya:296 kñ	Kategori:296 f.Kr.
Katiguriya:298 kñ	Kategori:298 f.Kr.
Katiguriya:48 kñ	Kategori:48 f.Kr.
Katiguriya:300 kñ	Kategori:300 f.Kr.
Katiguriya:46 kñ	Kategori:46 f.Kr.
Katiguriya:Nobel suñay	Kategori:Nobelpriset
Katiguriya:43 kñ	Kategori:43 f.Kr.
Katiguriya:34 kñ	Kategori:34 f.Kr.
Katiguriya:Wañusqa 1 ñiqin pachakwatapi	Kategori:Avlidna 000-talet
Katiguriya:Wañusqa 2 ñiqin pachakwatapi	Kategori:Avlidna 100-talet
Katiguriya:Paqarisqa 2 ñiqin pachakwatapi kñ	Kategori:Födda 100-talet f.Kr.
Katiguriya:Wañusqa 3 ñiqin pachakwatapi	Kategori:Avlidna 200-talet
Katiguriya:Paqarisqa 3 ñiqin pachakwatapi kñ	Kategori:Födda 200-talet f.Kr.
Katiguriya:Wañusqa 4 ñiqin pachakwatapi	Kategori:Avlidna 300-talet
Katiguriya:Wañusqa 4 ñiqin pachakwatapi kñ	Kategori:Avlidna 300-talet f.Kr.
Katiguriya:5 ñiqin pachakwata kñ	Kategori:400-talet f.Kr.
Katiguriya:32 kñ	Kategori:32 f.Kr.
Katiguriya:Wañusqa 5 ñiqin pachakwatapi kñ	Kategori:Avlidna 400-talet f.Kr.
Katiguriya:6 ñiqin pachakwata kñ	Kategori:500-talet f.Kr.
Katiguriya:Wañusqa 6 ñiqin pachakwatapi kñ	Kategori:Avlidna 500-talet f.Kr.
Katiguriya:7 ñiqin pachakwata kñ	Kategori:600-talet f.Kr.
Katiguriya:Wañusqa 7 ñiqin pachakwatapi kñ	Kategori:Avlidna 600-talet f.Kr.
Katiguriya:Wañusqa 8 ñiqin pachakwatapi kñ	Kategori:Avlidna 700-talet f.Kr.
Katiguriya:Wañusqa 9 ñiqin pachakwatapi	Kategori:Avlidna 800-talet
Katiguriya:Wañusqa 9 ñiqin pachakwatapi kñ	Kategori:Avlidna 800-talet f.Kr.
Katiguriya:10 ñiqin pachakwata kñ	Kategori:900-talet f.Kr.
Katiguriya:Wañusqa 10 ñiqin pachakwatapi kñ	Kategori:Avlidna 900-talet f.Kr.
Katiguriya:12 ñiqin pachakwata kñ	Kategori:1100-talet f.Kr.
Katiguriya:Wañusqa 12 ñiqin pachakwatapi kñ	Kategori:Avlidna 1100-talet f.Kr.
Katiguriya:13 ñiqin pachakwata kñ	Kategori:1200-talet f.Kr.
Katiguriya:Wañusqa 13 ñiqin pachakwatapi kñ	Kategori:Avlidna 1200-talet f.Kr.
Katiguriya:Paqarisqa 14 ñiqin pachakwatapi kñ	Kategori:Födda 1300-talet f.Kr.
Katiguriya:15 ñiqin pachakwata	Kategori:1400-talet
Katiguriya:15 ñiqin pachakwata kñ	Kategori:1400-talet f.Kr.
Katiguriya:Wañusqa 16 ñiqin pachakwatapi	Kategori:Avlidna 1500-talet
Katiguriya:Paqarisqa 16 ñiqin pachakwatapi kñ	Kategori:Födda 1500-talet f.Kr.
Katiguriya:Wañusqa 17 ñiqin pachakwatapi	Kategori:Avlidna 1600-talet
Katiguriya:Wañusqa 18 ñiqin pachakwatapi	Kategori:Avlidna 1700-talet
Katiguriya:Wañusqa 19 ñiqin pachakwatapi	Kategori:Avlidna 1800-talet
Katiguriya:31 kñ	Kategori:31 f.Kr.
Katiguriya:Paqarisqa 19 ñiqin pachakwatapi kñ	Kategori:Födda 1800-talet f.Kr.
Katiguriya:Wañusqa 20 ñiqin pachakwatapi	Kategori:Avlidna 1900-talet
Katiguriya:Wañusqa 21 ñiqin pachakwatapi	Kategori:Avlidna 2000-talet
Katiguriya:Piluta hayt'ay (Mama llaqta)	Kategori:Fotboll efter land
Katiguriya:299 kñ	Kategori:299 f.Kr.
Katiguriya:Wiñay kawsay (Buliwya)	Kategori:Bolivias historia
Katiguriya:297 kñ	Kategori:297 f.Kr.
Katiguriya:294 kñ	Kategori:294 f.Kr.
Katiguriya:Wiñay kawsay (Kulumbya)	Kategori:Colombias historia
Katiguriya:Wiñay kawsay (Parawayi)	Kategori:Paraguays historia
Katiguriya:291 kñ	Kategori:291 f.Kr.
Katiguriya:286 kñ	Kategori:286 f.Kr.
Katiguriya:284 kñ	Kategori:284 f.Kr.
Katiguriya:282 kñ	Kategori:282 f.Kr.
Katiguriya:281 kñ	Kategori:281 f.Kr.
Katiguriya:28 kñ	Kategori:28 f.Kr.
Katiguriya:Kurku kallpanchay (Gana)	Kategori:Sport i Ghana
Katiguriya:276 kñ	Kategori:276 f.Kr.
Katiguriya:Kurku kallpanchay (Brasil)	Kategori:Sport i Brasilien
Katiguriya:273 kñ	Kategori:273 f.Kr.
Katiguriya:271 kñ	Kategori:271 f.Kr.
Katiguriya:27 kñ	Kategori:27 f.Kr.
Katiguriya:268 kñ	Kategori:268 f.Kr.
Katiguriya:264 kñ	Kategori:264 f.Kr.
Katiguriya:Piluta hayt'ay (Mishiku)	Kategori:Fotboll i Mexiko
Katiguriya:260 kñ	Kategori:260 f.Kr.
Katiguriya:257 kñ	Kategori:257 f.Kr.
Katiguriya:Allpamanta yachaykuna (Urasuyu)	Kategori:Nederländernas geografi
Katiguriya:256 kñ	Kategori:256 f.Kr.
Katiguriya:Allpamanta yachaykuna (Mishiku)	Kategori:Mexikos geografi
Katiguriya:253 kñ	Kategori:253 f.Kr.
Katiguriya:Allpamanta yachaykuna (Bulgarya)	Kategori:Bulgariens geografi
Katiguriya:250 kñ	Kategori:250 f.Kr.
Katiguriya:Allpamanta yachaykuna (Awstiriya)	Kategori:Österrikes geografi
Katiguriya:247 kñ	Kategori:247 f.Kr.
Katiguriya:246 kñ	Kategori:246 f.Kr.
Katiguriya:Allpamanta yachaykuna (Ransiya)	Kategori:Frankrikes geografi
Katiguriya:244 kñ	Kategori:244 f.Kr.
Katiguriya:242 kñ	Kategori:242 f.Kr.
Katiguriya:238 kñ	Kategori:238 f.Kr.
Katiguriya:236 kñ	Kategori:236 f.Kr.
Katiguriya:235 kñ	Kategori:235 f.Kr.
Katiguriya:Mayu (Suwisa)	Kategori:Vattendrag i Schweiz
Katiguriya:232 kñ	Kategori:232 f.Kr.
Katiguriya:Mayu (Awstiriya)	Kategori:Vattendrag i Österrike
Katiguriya:Mayu (Chili)	Kategori:Vattendrag i Chile
Katiguriya:Kartulsuyu	Kategori:Georgien
Katiguriya:Mayu (Kulumbya)	Kategori:Vattendrag i Colombia
Katiguriya:228 kñ	Kategori:228 f.Kr.
Katiguriya:224 kñ	Kategori:224 f.Kr.
Katiguriya:Kambuya	Kategori:Kambodja
Katiguriya:222 kñ	Kategori:222 f.Kr.
Katiguriya:220 kñ	Kategori:220 f.Kr.
Katiguriya:22 kñ	Kategori:22 f.Kr.
Katiguriya:218 kñ	Kategori:218 f.Kr.
Katiguriya:216 kñ	Kategori:216 f.Kr.
Katiguriya:204 kñ	Kategori:204 f.Kr.
Katiguriya:Chunwayuq	Kategori:Kineser
Katiguriya:Kustarikaniyuq	Kategori:Costaricaner
Katiguriya:Takiq (Hukllachasqa Amirika Suyukuna)	Kategori:Amerikanska sångare
Katiguriya:Aranway pukllaq (Arhintina)	Kategori:Argentinska skådespelare
Katiguriya:198 kñ	Kategori:198 f.Kr.
Katiguriya:Kurku kallpanchaq (Gana)	Kategori:Ghananska idrottare
Katiguriya:Takichaq (Arhintina)	Kategori:Argentinska kompositörer
Katiguriya:Pulitiku (Wayana)	Kategori:Guyananska politiker
Katiguriya:Pulitiku (Grinada)	Kategori:Grenadiska politiker
Katiguriya:Pulitiku (Urasuyu)	Kategori:Nederländska politiker
Katiguriya:Pulitiku (Nikarawa)	Kategori:Nicaraguanska politiker
Katiguriya:Pulitiku (Libirya)	Kategori:Liberianska politiker
Katiguriya:Pulitiku (Lituwa)	Kategori:Litauiska politiker
Katiguriya:Pulitiku (Makidunya)	Kategori:Makedonska politiker
Katiguriya:Pulitiku (Muritanya)	Kategori:Mauretanska politiker
Katiguriya:Pulitiku (Witnam)	Kategori:Vietnamesiska politiker
Katiguriya:Pulitiku (Busna-Hirsiquwina)	Kategori:Bosniska politiker
Katiguriya:Pulitiku (Buliwya)	Kategori:Bolivianska politiker
Katiguriya:Pulitiku (Bulgarya)	Kategori:Bulgariska politiker
Katiguriya:Pulitiku (Sudan)	Kategori:Sudanesiska politiker
Katiguriya:Pulitiku (Swasisuyu)	Kategori:Swaziländska politiker
Katiguriya:Pulitiku (Isluwakya)	Kategori:Slovakiska politiker
Katiguriya:Pulitiku (Afgansuyu)	Kategori:Afghanska politiker
Katiguriya:Pulitiku (Angola)	Kategori:Angolanska politiker
Katiguriya:Pulitiku (Uganda)	Kategori:Ugandiska politiker
Katiguriya:Pulitiku (Ukranya)	Kategori:Ukrainska politiker
Katiguriya:Pulitiku (Sambya)	Kategori:Zambiska politiker
Katiguriya:Pulitiku (Chawpi Aphrika Republika)	Kategori:Centralafrikanska politiker
Katiguriya:Pulitiku (Simbabwi)	Kategori:Zimbabwiska politiker
Katiguriya:Pulitiku (Kulumbya)	Kategori:Colombianska politiker
Katiguriya:191 kñ	Kategori:191 f.Kr.
Katiguriya:Pulitiku (Turkiya)	Kategori:Turkiska politiker
Katiguriya:Pulitiku (Pakistan)	Kategori:Pakistanska politiker
Katiguriya:Piluta hayt'aq (Gana)	Kategori:Ghananska fotbollsspelare
Katiguriya:1420	Kategori:1420
Katiguriya:1702	Kategori:1702
Katiguriya:1727	Kategori:1727
Katiguriya:1735	Kategori:1735
Katiguriya:1737	Kategori:1737
Katiguriya:1744	Kategori:1744
Katiguriya:1808	Kategori:1808
Katiguriya:1824	Kategori:1824
Katiguriya:1826	Kategori:1826
Katiguriya:1831	Kategori:1831
Katiguriya:Wañusqa 1835	Kategori:Avlidna 1835
Katiguriya:Wañusqa 1868	Kategori:Avlidna 1868
Katiguriya:Wañusqa 1874	Kategori:Avlidna 1874
Katiguriya:Wañusqa 1888	Kategori:Avlidna 1888
Katiguriya:Wañusqa 1929	Kategori:Avlidna 1929
Katiguriya:Wañusqa 1933	Kategori:Avlidna 1933
Katiguriya:Wañusqa 1961	Kategori:Avlidna 1961
Katiguriya:1968	Kategori:1968
Katiguriya:Wiñay kawsay (Hukllachasqa Qhapaq Suyu)	Kategori:Storbritanniens historia
Katiguriya:Kurku kallpanchay (Inlatirra)	Kategori:Sport i England
Katiguriya:Kurku kallpanchay (Kuba)	Kategori:Sport i Kuba
Katiguriya:Allpamanta yachaykuna (Hukllachasqa Amirika Suyukuna)	Kategori:USA:s geografi
Katiguriya:Allpamanta yachaykuna (Suwisa)	Kategori:Schweiz geografi
Katiguriya:Allpamanta yachaykuna (Purtugal)	Kategori:Portugals geografi
Katiguriya:Mayu (Bulgarya)	Kategori:Vattendrag i Bulgarien
Katiguriya:Umalliq (Sirbya)	Kategori:Serbiens presidenter
Katiguriya:Takiq (Turkiya)	Kategori:Turkiska sångare
Katiguriya:Mayu (Ikwadur)	Kategori:Vattendrag i Ecuador
Katiguriya:Shamayka	Kategori:Jamaica
Katiguriya:Takiq (Mishiku)	Kategori:Mexikanska sångare
Katiguriya:Willay kamayuqkuna	Kategori:Journalister
Katiguriya:Umalliq (Kinya)	Kategori:Kenyas presidenter
Katiguriya:Qillqaq (Bulgarya)	Kategori:Bulgariska författare
Katiguriya:Qillqaq (Arhintina)	Kategori:Argentinska författare
Katiguriya:Qillqaq (Kulumbya)	Kategori:Colombianska författare
Katiguriya:Takichaq (Ispaña)	Kategori:Spanska kompositörer
Katiguriya:Pulitiku (Kalalit Nunat)	Kategori:Grönländska politiker
Katiguriya:Pulitiku (Madagaskar)	Kategori:Madagaskiska politiker
Katiguriya:Pulitiku (Brasil)	Kategori:Brasilianska politiker
Katiguriya:Pulitiku (Sirbya)	Kategori:Serbiska politiker
Katiguriya:Pulitiku (Suwidsuyu)	Kategori:Svenska politiker
Katiguriya:Pulitiku (Arhintina)	Kategori:Argentinska politiker
Katiguriya:Pulitiku (Albanya)	Kategori:Albanska politiker
Katiguriya:Pulitiku (Istunya)	Kategori:Estländska politiker
Katiguriya:Pulitiku (Usbiksuyu)	Kategori:Uzbekiska politiker
Katiguriya:Pulitiku (Indunisya)	Kategori:Indonesiska politiker
Katiguriya:Pulitiku (Chiksuyu)	Kategori:Tjeckiska politiker
Katiguriya:Pulitiku (Kambuya)	Kategori:Kambodjanska politiker
Katiguriya:Pulitiku (Kustarika)	Kategori:Costaricanska politiker
Katiguriya:Piluta hayt'aq (Grisya)	Kategori:Grekiska fotbollsspelare
Katiguriya:Piluta hayt'aq (Israyil)	Kategori:Israeliska fotbollsspelare
Katiguriya:Piluta hayt'aq (Kamirun)	Kategori:Kamerunska fotbollsspelare
Katiguriya:1746	Kategori:1746
Katiguriya:1785	Kategori:1785
Katiguriya:1817	Kategori:1817
Katiguriya:1898	Kategori:1898
Katiguriya:1998	Kategori:1998
Katiguriya:25 kñ	Kategori:25 f.Kr.
Katiguriya:76 kñ	Kategori:76 f.Kr.
Katiguriya:110 kñ	Kategori:110 f.Kr.
Katiguriya:119 kñ	Kategori:119 f.Kr.
Katiguriya:122 kñ	Kategori:122 f.Kr.
Katiguriya:124 kñ	Kategori:124 f.Kr.
Katiguriya:127 kñ	Kategori:127 f.Kr.
Katiguriya:139 kñ	Kategori:139 f.Kr.
Katiguriya:145 kñ	Kategori:145 f.Kr.
Katiguriya:148 kñ	Kategori:148 f.Kr.
Katiguriya:150 kñ	Kategori:150 f.Kr.
Katiguriya:151 kñ	Kategori:151 f.Kr.
Katiguriya:154 kñ	Kategori:154 f.Kr.
Katiguriya:158 kñ	Kategori:158 f.Kr.
Katiguriya:160 kñ	Kategori:160 f.Kr.
Katiguriya:163 kñ	Kategori:163 f.Kr.
Katiguriya:164 kñ	Kategori:164 f.Kr.
Katiguriya:165 kñ	Kategori:165 f.Kr.
Katiguriya:170 kñ	Kategori:170 f.Kr.
Katiguriya:171 kñ	Kategori:171 f.Kr.
Katiguriya:174 kñ	Kategori:174 f.Kr.
Katiguriya:177 kñ	Kategori:177 f.Kr.
Katiguriya:179 kñ	Kategori:179 f.Kr.
Katiguriya:181 kñ	Kategori:181 f.Kr.
Katiguriya:185 kñ	Kategori:185 f.Kr.
Katiguriya:187 kñ	Kategori:187 f.Kr.
Katiguriya:201 kñ	Kategori:201 f.Kr.
Katiguriya:254 kñ	Kategori:254 f.Kr.
Katiguriya:279 kñ	Kategori:279 f.Kr.
Katiguriya:Qatar	Kategori:Qatar
Katiguriya:Kuriya	Kategori:Korea
Katiguriya:Kuwait	Kategori:Kuwait
Katiguriya:Myanmar	Kategori:Burma
Katiguriya:Nepal	Kategori:Nepal
Katiguriya:Wañusqa 1 ñiqin pachakwatapi kñ	Kategori:Avlidna 000-talet f.Kr.
Katiguriya:2 ñiqin pachakwata kñ	Kategori:100-talet f.Kr.
Katiguriya:3 ñiqin pachakwata kñ	Kategori:200-talet f.Kr.
Katiguriya:Paqarisqa 4 ñiqin pachakwatapi kñ	Kategori:Födda 300-talet f.Kr.
Katiguriya:Wañusqa 5 ñiqin pachakwatapi	Kategori:Avlidna 400-talet
Katiguriya:Paqarisqa 5 ñiqin pachakwatapi kñ	Kategori:Födda 400-talet f.Kr.
Katiguriya:Paqarisqa 6 ñiqin pachakwatapi kñ	Kategori:Födda 500-talet f.Kr.
Katiguriya:Paqarisqa 7 ñiqin pachakwatapi kñ	Kategori:Födda 600-talet f.Kr.
Katiguriya:Kina yura rikch'aq ayllu	Kategori:Rubiaceae
Katiguriya:9 ñiqin pachakwata kñ	Kategori:800-talet f.Kr.
Katiguriya:Wañusqa 10 ñiqin pachakwatapi	Kategori:Avlidna 900-talet
Katiguriya:11 ñiqin pachakwata kñ	Kategori:1000-talet f.Kr.
Katiguriya:Paqarisqa 12 ñiqin pachakwatapi kñ	Kategori:Födda 1100-talet f.Kr.
Katiguriya:Paqarisqa 13 ñiqin pachakwatapi kñ	Kategori:Födda 1200-talet f.Kr.
Katiguriya:Wañusqa 14 ñiqin pachakwatapi kñ	Kategori:Avlidna 1300-talet f.Kr.
Katiguriya:Wañusqa 15 ñiqin pachakwatapi	Kategori:Avlidna 1400-talet
Katiguriya:16 ñiqin pachakwata kñ	Kategori:1500-talet f.Kr.
Katiguriya:17 ñiqin pachakwata kñ	Kategori:1600-talet f.Kr.
Katiguriya:19 ñiqin pachakwata kñ	Kategori:1800-talet f.Kr.
Katiguriya:Wañusqa 19 ñiqin pachakwatapi kñ	Kategori:Avlidna 1800-talet f.Kr.
Katiguriya:Sri Lanka	Kategori:Sri Lanka
Katiguriya:20 ñiqin pachakwata kñ	Kategori:1900-talet f.Kr.
Katiguriya:22 ñiqin pachakwata kñ	Kategori:2100-talet f.Kr.
Katiguriya:Allpamanta yachaykuna (Grisya)	Kategori:Greklands geografi
Katiguriya:Pulitika rakiy (Ispaña)	Kategori:Spaniens administrativa indelning
Katiguriya:Tayikistan	Kategori:Tadzjikistan
Katiguriya:Taywan	Kategori:Taiwan
Katiguriya:Intichay Timur	Kategori:Östtimor
Katiguriya:Ikwaduryanu	Kategori:Ecuadorianer
Katiguriya:Turkministan	Kategori:Turkmenistan
Katiguriya:Hampikamayuq	Kategori:Läkare
Katiguriya:Pulitiku (Nurwiga)	Kategori:Norska politiker
Katiguriya:Pulitiku (Yanaurqu)	Kategori:Montenegrinska politiker
Katiguriya:Pulitiku (Bilarus)	Kategori:Vitryska politiker
Katiguriya:Pulitiku (Awstiriya)	Kategori:Österrikiska politiker
Katiguriya:Pulitiku (Kirkisuyu)	Kategori:Kirgiziska politiker
Katiguriya:Piluta hayt'aq (Mishiku)	Kategori:Mexikanska fotbollsspelare
Katiguriya:Piluta hayt'aq (Istunya)	Kategori:Estländska fotbollsspelare
Katiguriya:Wañusqa 1795	Kategori:Avlidna 1795
Katiguriya:1855	Kategori:1855
Katiguriya:2003	Kategori:2003
Katiguriya:107 kñ	Kategori:107 f.Kr.
Katiguriya:112 kñ	Kategori:112 f.Kr.
Katiguriya:114 kñ	Kategori:114 f.Kr.
Katiguriya:143 kñ	Kategori:143 f.Kr.
Katiguriya:182 kñ	Kategori:182 f.Kr.
Katiguriya:Wañusqa 2 ñiqin pachakwatapi kñ	Kategori:Avlidna 100-talet f.Kr.
Katiguriya:Wañusqa 3 ñiqin pachakwatapi kñ	Kategori:Avlidna 200-talet f.Kr.
Katiguriya:Wañusqa 6 ñiqin pachakwatapi	Kategori:Avlidna 500-talet
Katiguriya:Wañusqa 7 ñiqin pachakwatapi	Kategori:Avlidna 600-talet
Katiguriya:8 ñiqin pachakwata kñ	Kategori:700-talet f.Kr.
Katiguriya:9 ñiqin pachakwata	Kategori:800-talet
Katiguriya:Wañusqa 11 ñiqin pachakwatapi kñ	Kategori:Avlidna 1000-talet f.Kr.
Katiguriya:Wañusqa 14 ñiqin pachakwatapi	Kategori:Avlidna 1300-talet
Katiguriya:Wañusqa 16 ñiqin pachakwatapi kñ	Kategori:Avlidna 1500-talet f.Kr.
Katiguriya:18 ñiqin pachakwata kñ	Kategori:1700-talet f.Kr.
Katiguriya:21 ñiqin pachakwata kñ	Kategori:2000-talet f.Kr.
Katiguriya:Allpamanta yachaykuna (Arhintina)	Kategori:Argentinas geografi
Katiguriya:Ispañayuq	Kategori:Spanjorer
Katiguriya:Pulitiku (Iraq)	Kategori:Irakiska politiker
Katiguriya:Llimphiq (Ispaña)	Kategori:Spanska målare
Katiguriya:1971	Kategori:1971
Katiguriya:116 kñ	Kategori:116 f.Kr.
Katiguriya:129 kñ	Kategori:129 f.Kr.
Katiguriya:134 kñ	Kategori:134 f.Kr.
Katiguriya:262 kñ	Kategori:262 f.Kr.
Katiguriya:293 kñ	Kategori:293 f.Kr.
Katiguriya:Paqarisqa 8 ñiqin pachakwatapi kñ	Kategori:Födda 700-talet f.Kr.
Katiguriya:Wañusqa 13 ñiqin pachakwatapi	Kategori:Avlidna 1200-talet
Katiguriya:Wañusqa 18 ñiqin pachakwatapi kñ	Kategori:Avlidna 1700-talet f.Kr.
Katiguriya:1 ñiqin pachakwata kñ	Kategori:000-talet f.Kr.
Katiguriya:Wañusqa 15 ñiqin pachakwatapi kñ	Kategori:Avlidna 1400-talet f.Kr.
Katiguriya:Qillqaq (Afgansuyu)	Kategori:Afghanska författare
Katiguriya:Qillqaq (Buliwya)	Kategori:Bolivianska författare
Katiguriya:Kamri	Kategori:Wales
Katiguriya:Isanka rump'u (Hukllachasqa Amirika Suyukuna)	Kategori:Basket i USA
Katiguriya:Caracas llaqtapi paqarisqa	Kategori:Personer från Caracas
Katiguriya:Qucha (Aphrika)	Kategori:Insjöar i Afrika
Uqa-uqa	Oxalis latifolia
Katiguriya:Dublin llaqtapi paqarisqa	Kategori:Personer från Dublin
Katiguriya:Buenos Aires llaqtapi paqarisqa	Kategori:Personer från Buenos Aires
Katiguriya:Piluta hayt'aq (PSV Eindhoven)	Kategori:Spelare i PSV Eindhoven
Katiguriya:Piluta hayt'aq (Alianza Lima)	Kategori:Spelare i Alianza Lima
Katiguriya:Piluta hayt'aq (AFC Ajax)	Kategori:Spelare i AFC Ajax
Katiguriya:Piluta hayt'aq (Universitario de Deportes)	Kategori:Spelare i Universitario de Deportes
Katiguriya:Piluta hayt'aq (Borussia Dortmund)	Kategori:Spelare i Borussia Dortmund
Katiguriya:1010	Kategori:1010
Katiguriya:Piluta hayt'aq (CA Peñarol)	Kategori:Spelare i CA Peñarol
Katiguriya:Piluta hayt'aq (Santos FC)	Kategori:Spelare i Santos FC
Katiguriya:Piluta hayt'aq (São Paulo FC)	Kategori:Spelare i São Paulo FC
Katiguriya:Piluta hayt'aq (Sporting CP)	Kategori:Spelare i Sporting Lissabon
Katiguriya:Piluta hayt'aq (CR Vasco da Gama)	Kategori:Spelare i CR Vasco da Gama
Katiguriya:Piluta hayt'aq (Fluminense FC)	Kategori:Spelare i Fluminense FC
Katiguriya:Piluta hayt'aq (Cruzeiro EC)	Kategori:Spelare i Cruzeiro EC
Katiguriya:Umalliq (Gana)	Kategori:Ghanas presidenter
Katiguriya:Umalliq (Turkiya)	Kategori:Turkiets presidenter
Katiguriya:Umalliq (Kuba)	Kategori:Kubas presidenter
Katiguriya:Umalliq (Phinsuyu)	Kategori:Finlands presidenter
Katiguriya:Umalliq (Ransiya)	Kategori:Frankrikes presidenter
Katiguriya:Umalliq (Myanmar)	Kategori:Burmas presidenter
Katiguriya:Umalliq (Piruw)	Kategori:Perus presidenter
Katiguriya:Umalliq (Ikwadur)	Kategori:Ecuadors presidenter
Katiguriya:Umalliq (Hukllachasqa Amirika Suyukuna)	Kategori:USA:s presidenter
Katiguriya:Umalliq (Iran)	Kategori:Irans presidenter
Katiguriya:Wiñay kawsay (Iwrupa)	Kategori:Europas historia
Katiguriya:Wiñay kawsay (Asya)	Kategori:Asiens historia
Katiguriya:Kiribati	Kategori:Kiribati
Katiguriya:San Marino	Kategori:San Marino
Katiguriya:Kustarika	Kategori:Costa Rica
Katiguriya:Surinam	Kategori:Surinam
Katiguriya:Nikarawa	Kategori:Nicaragua
Katiguriya:Busna-Hirsiquwina	Kategori:Bosnien och Hercegovina
Katiguriya:Nurwiga	Kategori:Norge
Katiguriya:Panama	Kategori:Panama
Katiguriya:Parawayi	Kategori:Paraguay
Katiguriya:Papwa Ñukini	Kategori:Papua Nya Guinea
Katiguriya:Liechtenstein	Kategori:Liechtenstein
Katiguriya:Unduras	Kategori:Honduras
Katiguriya:Uruwayi	Kategori:Uruguay
Katiguriya:Sirbya	Kategori:Serbien
Katiguriya:Bilisi	Kategori:Belize
Katiguriya:El Salvador	Kategori:El Salvador
Katiguriya:Ayti mama llaqta	Kategori:Haiti
Katiguriya:Ikwadur	Kategori:Ecuador
Katiguriya:Yaman	Kategori:Jemen
Katiguriya:Piruw	Kategori:Peru
Katiguriya:Buliwya	Kategori:Bolivia
Katiguriya:Albanya	Kategori:Albanien
Katiguriya:Mama llaqta (Usiyanya)	Kategori:Oceaniens länder
Chilla-chilla	Pannaria
Katiguriya:Challwa	Kategori:Fiskar
Paradise Cay (California)	Paradise Cay
Katiguriya:Yuyu	Kategori:Grönsaker
Katiguriya:Wayuq	Kategori:Frukter
Katiguriya:Piluta hayt'aq (FC Barcelona)	Kategori:Spelare i FC Barcelona
Katiguriya:Piluta hayt'aq (Bayern München)	Kategori:Spelare i FC Bayern München
